date,ticker,shares,price,value,total_value
2024-01-29,RKLB,0.0,5.139999866485596,0.0,57228.91
2024-01-29,BOTZ,0.0,29.319889068603516,0.0,57228.91
2024-01-29,URA,0.0,27.881990432739258,0.0,57228.91
2024-01-29,IONQ,1198.1705,11.210000038146973,13431.49,57228.91
2024-01-29,QTUM,0.0,54.439456939697266,0.0,57228.91
2024-01-30,MSFT,0.0,400.8026123046875,0.0,56822.52
2024-01-30,GOOGL,0.0,150.12876892089844,0.0,56822.52
2024-01-30,NVDA,702.3977,62.66261672973633,44014.08,56822.52
2024-01-30,RKLB,0.0,4.980000019073486,0.0,56822.52
2024-01-30,BOTZ,0.0,28.992570877075195,0.0,56822.52
2024-01-30,URA,0.0,28.36479377746582,0.0,56822.52
2024-01-30,IONQ,1198.1705,10.6899995803833,12808.44,56822.52
2024-01-30,QTUM,0.0,54.07769775390625,0.0,56822.52
2024-01-31,MSFT,0.0,390.00244140625,0.0,55444.95
2024-01-31,GOOGL,0.0,138.86859130859375,0.0,55444.95
2024-01-31,NVDA,702.3977,61.41782760620117,43139.74,55444.95
2024-01-31,RKLB,0.0,4.849999904632568,0.0,55444.95
2024-01-31,BOTZ,0.0,28.34784698486328,0.0,55444.95
2024-01-31,URA,0.0,28.151247024536133,0.0,55444.95
2024-01-31,IONQ,1198.1705,10.270000457763672,12305.21,55444.95
2024-01-31,QTUM,0.0,53.559505462646484,0.0,55444.95
2024-02-01,MSFT,0.0,396.084228515625,0.0,56460.74
2024-02-01,GOOGL,0.0,139.91929626464844,0.0,56460.74
2024-02-01,NVDA,702.3977,62.9151725769043,44191.47,56460.74
2024-02-01,RKLB,0.0,4.019999980926514,0.0,56460.74
2024-02-01,BOTZ,0.0,28.893381118774414,0.0,56460.74
2024-02-01,URA,0.0,29.906057357788086,0.0,56460.74
2024-02-01,IONQ,1198.1705,10.239999771118164,12269.27,56460.74
2024-02-01,QTUM,0.0,53.921268463134766,0.0,56460.74
2024-02-02,MSFT,0.0,403.3824768066406,0.0,58693.4
2024-02-02,GOOGL,0.0,141.12860107421875,0.0,58693.4
2024-02-02,NVDA,702.3977,66.04261779785156,46388.18,58693.4
